# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
1244.1        	(0.000000e+00 -8.970174e-04 0.000000e+00)	(0.000000e+00 -8.970174e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.140709e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1244.2        	(0.000000e+00 -9.364848e-04 0.000000e+00)	(0.000000e+00 -9.364848e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.744068e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1244.3        	(0.000000e+00 -9.718987e-04 0.000000e+00)	(0.000000e+00 -9.718987e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.331327e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1244.4        	(0.000000e+00 -1.003111e-03 0.000000e+00)	(0.000000e+00 -1.003111e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.904611e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1244.5        	(0.000000e+00 -1.029991e-03 0.000000e+00)	(0.000000e+00 -1.029991e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.465494e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1244.6        	(0.000000e+00 -1.052421e-03 0.000000e+00)	(0.000000e+00 -1.052421e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.015835e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1244.7        	(0.000000e+00 -1.070308e-03 0.000000e+00)	(0.000000e+00 -1.070308e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.557428e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1244.8        	(0.000000e+00 -1.083570e-03 0.000000e+00)	(0.000000e+00 -1.083570e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.092009e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1244.9        	(0.000000e+00 -1.092148e-03 0.000000e+00)	(0.000000e+00 -1.092148e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.212831e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245          	(0.000000e+00 -1.095995e-03 0.000000e+00)	(0.000000e+00 -1.095995e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.470758e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.1        	(0.000000e+00 -1.095089e-03 0.000000e+00)	(0.000000e+00 -1.095089e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.280519e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.2        	(0.000000e+00 -1.089434e-03 0.000000e+00)	(0.000000e+00 -1.089434e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.018011e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.3        	(0.000000e+00 -1.079053e-03 0.000000e+00)	(0.000000e+00 -1.079053e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.272395e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.4        	(0.000000e+00 -1.063987e-03 0.000000e+00)	(0.000000e+00 -1.063987e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.737772e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.5        	(0.000000e+00 -1.044298e-03 0.000000e+00)	(0.000000e+00 -1.044298e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.196573e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.6        	(0.000000e+00 -1.020055e-03 0.000000e+00)	(0.000000e+00 -1.020055e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.646864e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.7        	(0.000000e+00 -9.913606e-04 0.000000e+00)	(0.000000e+00 -9.913606e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.085655e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.8        	(0.000000e+00 -9.583419e-04 0.000000e+00)	(0.000000e+00 -9.583419e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.510944e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1245.9        	(0.000000e+00 -9.211417e-04 0.000000e+00)	(0.000000e+00 -9.211417e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.921282e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246          	(0.000000e+00 -8.799163e-04 0.000000e+00)	(0.000000e+00 -8.799163e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.314964e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.1        	(0.000000e+00 -8.348424e-04 0.000000e+00)	(0.000000e+00 -8.348424e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.690116e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.2        	(0.000000e+00 -7.861140e-04 0.000000e+00)	(0.000000e+00 -7.861140e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.045101e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.3        	(0.000000e+00 -7.339404e-04 0.000000e+00)	(0.000000e+00 -7.339404e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.378204e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.4        	(0.000000e+00 -6.785499e-04 0.000000e+00)	(0.000000e+00 -6.785499e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.687677e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.5        	(0.000000e+00 -6.201868e-04 0.000000e+00)	(0.000000e+00 -6.201868e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.972015e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.6        	(0.000000e+00 -5.591096e-04 0.000000e+00)	(0.000000e+00 -5.591096e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.229891e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.7        	(0.000000e+00 -4.955890e-04 0.000000e+00)	(0.000000e+00 -4.955890e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.460101e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.8        	(0.000000e+00 -4.299076e-04 0.000000e+00)	(0.000000e+00 -4.299076e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.661741e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1246.9        	(0.000000e+00 -3.623542e-04 0.000000e+00)	(0.000000e+00 -3.623542e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.834147e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247          	(0.000000e+00 -2.932246e-04 0.000000e+00)	(0.000000e+00 -2.932246e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.976383e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.1        	(0.000000e+00 -2.228265e-04 0.000000e+00)	(0.000000e+00 -2.228265e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.087648e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.2        	(0.000000e+00 -1.514717e-04 0.000000e+00)	(0.000000e+00 -1.514717e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.167521e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.3        	(0.000000e+00 -7.947611e-05 0.000000e+00)	(0.000000e+00 -7.947611e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.215977e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.4        	(0.000000e+00 -7.152129e-06 0.000000e+00)	(0.000000e+00 -7.152129e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.232902e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.5        	(0.000000e+00 6.518193e-05 0.000000e+00)	(0.000000e+00 6.518193e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.218145e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.6        	(0.000000e+00 1.372108e-04 0.000000e+00)	(0.000000e+00 1.372108e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.171675e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.7        	(0.000000e+00 2.086154e-04 0.000000e+00)	(0.000000e+00 2.086154e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.093830e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.8        	(0.000000e+00 2.790874e-04 0.000000e+00)	(0.000000e+00 2.790874e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.985296e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1247.9        	(0.000000e+00 3.483213e-04 0.000000e+00)	(0.000000e+00 3.483213e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.846625e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248          	(0.000000e+00 4.160199e-04 0.000000e+00)	(0.000000e+00 4.160199e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.678366e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.1        	(0.000000e+00 4.818887e-04 0.000000e+00)	(0.000000e+00 4.818887e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.481200e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.2        	(0.000000e+00 5.456439e-04 0.000000e+00)	(0.000000e+00 5.456439e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.256353e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.3        	(0.000000e+00 6.070157e-04 0.000000e+00)	(0.000000e+00 6.070157e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 6.004795e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.4        	(0.000000e+00 6.657398e-04 0.000000e+00)	(0.000000e+00 6.657398e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.727382e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.5        	(0.000000e+00 7.215634e-04 0.000000e+00)	(0.000000e+00 7.215634e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.425705e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.6        	(0.000000e+00 7.742539e-04 0.000000e+00)	(0.000000e+00 7.742539e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 5.101119e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.7        	(0.000000e+00 8.235858e-04 0.000000e+00)	(0.000000e+00 8.235858e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.754509e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.8        	(0.000000e+00 8.693441e-04 0.000000e+00)	(0.000000e+00 8.693441e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.387682e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1248.9        	(0.000000e+00 9.113394e-04 0.000000e+00)	(0.000000e+00 9.113394e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.002532e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249          	(0.000000e+00 9.493947e-04 0.000000e+00)	(0.000000e+00 9.493947e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.600152e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.1        	(0.000000e+00 9.833424e-04 0.000000e+00)	(0.000000e+00 9.833424e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.182211e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.2        	(0.000000e+00 1.013039e-03 0.000000e+00)	(0.000000e+00 1.013039e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.750914e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.3        	(0.000000e+00 1.038361e-03 0.000000e+00)	(0.000000e+00 1.038361e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.307857e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.4        	(0.000000e+00 1.059196e-03 0.000000e+00)	(0.000000e+00 1.059196e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.854824e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.5        	(0.000000e+00 1.075457e-03 0.000000e+00)	(0.000000e+00 1.075457e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.393746e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.6        	(0.000000e+00 1.087071e-03 0.000000e+00)	(0.000000e+00 1.087071e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.259798e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.7        	(0.000000e+00 1.093977e-03 0.000000e+00)	(0.000000e+00 1.093977e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.536516e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.8        	(0.000000e+00 1.096144e-03 0.000000e+00)	(0.000000e+00 1.096144e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.091205e-06 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1249.9        	(0.000000e+00 1.093559e-03 0.000000e+00)	(0.000000e+00 1.093559e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.956029e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250          	(0.000000e+00 1.086232e-03 0.000000e+00)	(0.000000e+00 1.086232e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -9.683368e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.1        	(0.000000e+00 1.074192e-03 0.000000e+00)	(0.000000e+00 1.074192e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.437413e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.2        	(0.000000e+00 1.057484e-03 0.000000e+00)	(0.000000e+00 1.057484e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.900596e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.3        	(0.000000e+00 1.036180e-03 0.000000e+00)	(0.000000e+00 1.036180e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.356366e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.4        	(0.000000e+00 1.010356e-03 0.000000e+00)	(0.000000e+00 1.010356e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.802665e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.5        	(0.000000e+00 9.801266e-04 0.000000e+00)	(0.000000e+00 9.801266e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.236640e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.6        	(0.000000e+00 9.456236e-04 0.000000e+00)	(0.000000e+00 9.456236e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.656744e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.7        	(0.000000e+00 9.069917e-04 0.000000e+00)	(0.000000e+00 9.069917e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.061376e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.8        	(0.000000e+00 8.643961e-04 0.000000e+00)	(0.000000e+00 8.643961e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.448667e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1250.9        	(0.000000e+00 8.180184e-04 0.000000e+00)	(0.000000e+00 8.180184e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.816719e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251          	(0.000000e+00 7.680617e-04 0.000000e+00)	(0.000000e+00 7.680617e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.163995e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.1        	(0.000000e+00 7.147385e-04 0.000000e+00)	(0.000000e+00 7.147385e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.488741e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.2        	(0.000000e+00 6.582869e-04 0.000000e+00)	(0.000000e+00 6.582869e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.789380e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.3        	(0.000000e+00 5.989509e-04 0.000000e+00)	(0.000000e+00 5.989509e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.064606e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.4        	(0.000000e+00 5.369947e-04 0.000000e+00)	(0.000000e+00 5.369947e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.312771e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.5        	(0.000000e+00 4.726954e-04 0.000000e+00)	(0.000000e+00 4.726954e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.532978e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.6        	(0.000000e+00 4.063352e-04 0.000000e+00)	(0.000000e+00 4.063352e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.724512e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.7        	(0.000000e+00 3.382052e-04 0.000000e+00)	(0.000000e+00 3.382052e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.886424e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.8        	(0.000000e+00 2.686067e-04 0.000000e+00)	(0.000000e+00 2.686067e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.017855e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1251.9        	(0.000000e+00 1.978481e-04 0.000000e+00)	(0.000000e+00 1.978481e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.118159e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252          	(0.000000e+00 1.262435e-04 0.000000e+00)	(0.000000e+00 1.262435e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.187013e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.1        	(0.000000e+00 5.410786e-05 0.000000e+00)	(0.000000e+00 5.410786e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.224481e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.2        	(0.000000e+00 -1.824614e-05 0.000000e+00)	(0.000000e+00 -1.824614e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.230389e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.3        	(0.000000e+00 -9.049992e-05 0.000000e+00)	(0.000000e+00 -9.049992e-05 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.204494e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.4        	(0.000000e+00 -1.623360e-04 0.000000e+00)	(0.000000e+00 -1.623360e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.146986e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.5        	(0.000000e+00 -2.334396e-04 0.000000e+00)	(0.000000e+00 -2.334396e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.058564e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.6        	(0.000000e+00 -3.035073e-04 0.000000e+00)	(0.000000e+00 -3.035073e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.939533e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.7        	(0.000000e+00 -3.722303e-04 0.000000e+00)	(0.000000e+00 -3.722303e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.790400e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.8        	(0.000000e+00 -4.393153e-04 0.000000e+00)	(0.000000e+00 -4.393153e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.611953e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1252.9        	(0.000000e+00 -5.044694e-04 0.000000e+00)	(0.000000e+00 -5.044694e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.404949e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253          	(0.000000e+00 -5.674143e-04 0.000000e+00)	(0.000000e+00 -5.674143e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -6.170640e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.1        	(0.000000e+00 -6.278822e-04 0.000000e+00)	(0.000000e+00 -6.278822e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.910024e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.2        	(0.000000e+00 -6.856148e-04 0.000000e+00)	(0.000000e+00 -6.856148e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.624127e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.3        	(0.000000e+00 -7.403647e-04 0.000000e+00)	(0.000000e+00 -7.403647e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -5.314245e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.4        	(0.000000e+00 -7.918997e-04 0.000000e+00)	(0.000000e+00 -7.918997e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.981750e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.5        	(0.000000e+00 -8.399997e-04 0.000000e+00)	(0.000000e+00 -8.399997e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.627961e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.6        	(0.000000e+00 -8.844589e-04 0.000000e+00)	(0.000000e+00 -8.844589e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.254638e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.7        	(0.000000e+00 -9.250925e-04 0.000000e+00)	(0.000000e+00 -9.250925e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.863396e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.8        	(0.000000e+00 -9.617268e-04 0.000000e+00)	(0.000000e+00 -9.617268e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.455519e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1253.9        	(0.000000e+00 -9.942029e-04 0.000000e+00)	(0.000000e+00 -9.942029e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.032682e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1254          	(0.000000e+00 -1.022380e-03 0.000000e+00)	(0.000000e+00 -1.022380e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.597069e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
1254.1        	(0.000000e+00 -1.046144e-03 0.000000e+00)	(0.000000e+00 -1.046144e-03 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.150516e-04 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
